unwinding	 criminal_triples/case_19.txt	 due process	 unwinding	 civil judgment 	 It would be unprecedented to suggest that due process requires unwinding the civil judgment simply because it rests in part on a criminal conviction that has since been reversed
unworthy	 criminal_triples/case_18.txt	 Disregard	 dismiss as	 unworthy of attention 	 "Disregard" normally means to dismiss as unworthy of attention, and that is plainly not what the CCA did here
up	 criminal_triples/case_12.txt	 Vernon Madison	 ago crept up behind	 police officer Julius Schulte 	 More than 30 years ago, Vernon Madison crept up behind police officer Julius Schulte and shot him twice in the head at close range
updated	 criminal_triples/case_17.txt	 counsel	 also received	 updated records from commission 's evaluation 	 Just before the hearing, counsel also received updated records from the commission's evaluation and previously subpoenaed mental health records from the Alabama Department of Corrections
upheld	 criminal_triples/case_20.txt	 Court	 upheld prohibition within	 100 feet of polling place 	 There, the Court upheld a prohibition on campaigning within 100 feet of a polling place
upload	 criminal_triples/case_20.txt	 purchaser	 can review	 upload photographs 	 When someone purchases a product on Amazon, the purchaser can review the product and upload photographs, and other buyers can then respond to the review.6 This information exchange about products that Amazon sells undoubtedly fits within the definition in §14-202.5
upon	 criminal_triples/case_16.txt	 we	 Neither can rely upon	 prosecutorial discretion 	 Neither can we rely upon prosecutorial discretion to narrow the statute's scope
upset	 criminal_triples/case_18.txt	 I	 upset	 considered judgment 	 But, unlike the Court, I am unwilling to upset the considered judgment of the forensic psychologist that the factfinding court deemed the most credible based on my own interpretation of a few sentences excised from medical texts
urge	 criminal_triples/case_16.txt	 Government	 urge	 us 	 The Government and the dissent urge us to ignore these precedents because of those differences
urges	 criminal_triples/case_19.txt	 Exoneration Act	 is remedy	 Colorado urges 	 Is there a risk of erroneous deprivation of defendants' interest in return of their funds if, as Colorado urges, the Exoneration Act is the exclusive remedy
urging	 criminal_triples/case_11.txt	 Government	 urging	 adoption of rule 	 (b) The Government makes two errors in urging the adoption of a per se rule that a defendant with no viable defense cannot show prejudice from the denial of his right to trial
use	 criminal_triples/case_16.txt	 use	 is in	 official proceeding 	 See Aguilar, supra (interpreting a statute prohibiting the obstruction of "the due administration of justice"); Arthur Andersen, supra (interpreting a statute prohibiting the destruction of an object with intent to impair its integrity or availability for use in an official proceeding); Yates, supra (interpreting a statute prohibiting the destruction, concealment, or covering up of any "record, document, or tangible object with the intent to" obstruct the "investigation or proper administration of any matter within the jurisdiction of any department or agency of the United States")
used	 criminal_triples/case_16.txt	 Government	 used sparingly during	 decades after enactment 	 True, the Government used the Omnibus Clause only sparingly during the first few decades after its enactment
user	 criminal_triples/case_20.txt	 Third llows users	 information about	 user 	 Third, it "[a]llows users to create Web pages or personal profiles that contain information such as the name or nickname of the user, photographs placed on the personal Web page by the user, other personal information about the user, and links to other personal Web pages on the commercial social networking Web site of friends or associates of the user that may be accessed by other users or visitors to the Web site.
users	 criminal_triples/case_20.txt	 users	 to Reno is	 521 U. S. 844 870 	 Today, one of the most important places to exchange views is cyberspace, particularly social media, which offers "relatively unlimited, low-cost capacity for communication of all kinds," Reno v. American Civil Liberties Union, 521 U. S. 844, 870, to users engaged in a wide array of protected First Amendment activity on any number of diverse topics
uses	 criminal_triples/case_20.txt	 uses	 are	 well documented 	 Such uses of the internet are already well documented, both in research2 and in reported decisions.
using	 criminal_triples/case_18.txt	 check	 using	 microwave oven 	 But the State's expert ultimately discounted those test results because Moore had "no exposure" to certain tasks the testing included, "such as writing a check and using a microwave oven.
usually	 criminal_triples/case_13.txt	 Summary decisions	 usually reserved by	 Court 	 Summary decisions are "rare" and "usually reserved by this Court for situations in which . . . the decision below is clearly in error.
utterly	 criminal_triples/case_17.txt	 Court 's invocation	 is	 utterly inapt 	 The Court's invocation of this oft-used formulation is utterly inapt because the Eleventh Circuit has already reviewed the question of harmless error
vacate	 criminal_triples/case_11.txt	 he	 vacate	 his conviction 	 When Lee learned of this consequence, he filed a motion to vacate his conviction and sentence, arguing that his attorney had provided constitutionally ineffective assistance
vacated	 criminal_triples/case_18.txt	 S. W.	 3d	 vacated 	 470 S. W. 3d 481, vacated and remanded
vague	 criminal_triples/case_16.txt	 Court 's statute	 is	 vague 	 It is hard to see how the Court's statute is less vague than the one Congress drafted, which simply instructed individuals not to corruptly obstruct or impede the IRS' administration of the Tax Code
vaguest	 criminal_triples/case_16.txt	 Court	 outlines	 its proceeding requirement in vaguest of terms 	 The Court outlines its atextual proceeding requirement in only the vaguest of terms
valid	 criminal_triples/case_13.txt	 petition	 states	 valid claim 	 To obtain a COA, Tharpe must show "that jurists of reason would find it debatable whether the petition states a valid claim of the denial of a constitutional right" and "that jurists of reason would find it debatable whether the district court was correct in its procedural ruling.
